CatIndex	ProdIndex
000045	5445.015
000045	5021.006
000045	7561.002
000045	5021.008
000045	5029.004
000045	5331.007
000045	5331.005
000045	5331.003
000045	5331.002
000045	5331.001
000045	5411.010
000045	5414.008
000045	5369.000
000045	5415.055
000045	5425.056
000045	5425.059
000045	5415.021
000045	5414.007
000045	5905.022
000045	5029.000
000045	5415.035
000045	5425.007
000045	5415.011
000045	5415.007
000045	5313.000
000045	5314.002
000045	5425.024
000045	5425.025
000045	5425.022
000045	5415.013
000045	5405.009
000045	5425.017
000045	5425.034
000045	5313.001
000045	5313.003
000045	5313.034
000045	5313.035
000045	5313.036
000045	5313.037
000045	5313.038
000045	5313.039
000045	5313.040
000045	5313.041
000045	5313.042
000045	5313.043
000045	5313.044
000045	5313.045
000045	5313.046
000045	5313.047
000045	5313.048
000045	5313.049
000045	5313.050
000045	5313.051
000045	5313.052
000045	5313.053
000045	5313.054
000045	5313.055
000045	5313.056
000045	5313.057
000045	5313.059
000045	5313.060
000045	5313.061
000045	5313.062
000045	5313.063
000045	5313.064
000045	5313.065
000045	5313.066
000045	5313.067
000045	5313.068
000045	5313.069
000045	5313.071
000045	5313.072
000045	5313.073
000045	5313.074
000045	5313.075
000045	5313.076
000045	5363.015
000045	5363.016
000045	5363.017
000045	5363.018
000045	5363.019
000045	5363.020
000045	5413.000
000045	5413.009
000045	5413.010
000045	5413.011
000045	5413.012
000045	5413.013
000045	5413.014
000045	5413.015
000045	5413.016
000045	5413.017
000045	5413.018
000045	5413.019
000045	5413.020
000045	5413.021
000045	5413.022
000045	5413.023
000045	5413.024
000045	5413.025
000045	5413.026
000045	5413.027
000045	5413.028
000045	5413.029
000045	5413.030
000045	5413.031
000045	5413.032
000045	5413.033
000045	5413.034
000045	5413.035
000045	5413.036
000045	5413.037
000045	5363.027
000152	4043.038
000152	64420002
000152	9990.111
000152	5425.061
000152	5119.010
000152	4334.054
000152	4334.025
000152	4005.174
000152	4025.022
000152	5425.038
000152	3525.005
000152	4004.000
000152	4334.034
000152	90000010
000152	5009.018
000152	124.660
000152	2171.011
000152	2011.059
000152	5020.000
000152	5605.004
000152	5425.024
000152	4029.003
000152	4025.046
000152	4023.014
000152	4029.036
000152	7415.000
000152	80555080
000152	5705.014
000152	3027.015
000152	1125.009
000152	5119.017
000152	5705.015
000152	1604.000
000152	5601.001
000152	4005.176
000152	5334.000
000152	5119.003
000152	4098.043
000152	3029.018
000152	1711.006
000152	50607001
000152	5705.022
000152	5119.009
000152	4023.016
000152	5005.125
000152	4021.019
000152	4025.012
000152	4021.012
000152	5417.005
000157	1564.205
000157	4191.105
000157	4193.006
000157	4260.004
000157	1643.001
000157	1564.204
000157	2612.005
000157	5119.028
000157	5411.008
000157	5411.006
000157	3191.009
000157	3511.045
000157	2613.052
000157	5101.015
000157	5111.259
000157	5181.066
000157	5103.207
000157	4191.072
000157	5119.000
000157	5111.268
000157	5111.172
000157	1681.012
000157	1641.008
000157	1569.005
000157	1569.026
000157	2619.000
000157	1569.029
000157	1569.028
000157	1569.003
000157	1569.002
000157	1569.025
000157	1243.018
000157	5117.002
000157	5313.000
000157	1661.100
000157	1591.129
000157	5111.022
000157	1123.086
000157	90611001
000157	1569.027
000157	5314.002
000157	4011.017
000157	5020.000
000157	1271.011
000157	1551.117
000157	1551.116
000156	9605.079
000156	4043.011
000156	4043.027
000156	4043.010
000156	4043.024
000156	4043.026
000156	4043.025
000156	3755.000
000156	5105.014
000156	5605.023
000156	4043.021
000156	5905.022
000253	127.621
000253	5005.049
000253	9605.079
000253	5425.080
000253	5425.079
000253	5425.062
000253	1505.093
000253	4005.018
000253	3525.014
000253	1625.007
000253	1555.000
000253	2615.001
000253	5105.028
000253	5205.022
000253	1625.006
000253	5305.057
000253	3025.033
000253	3025.034
000253	7005.026
000253	7055.002
000253	7005.900
000253	7005.043
000253	1555.026
000253	3314.040
000253	7104.000
000253	5804.017
000253	5425.063
000253	5114.177
000253	5114.189
000253	5114.188
000253	5114.187
000253	5114.185
000253	5114.184
000253	5114.183
000253	5114.182
000253	5114.181
000253	5114.180
000253	5114.179
000253	5114.178
000253	5114.176
000253	5114.175
000253	5114.174
000253	5114.173
000253	5114.186
000253	5114.172
000253	5114.171
000253	3025.017
000253	5009.027
000253	7004.008
000253	7005.031
000253	5605.031
000253	5425.053
000253	5705.011
000253	5505.001
000253	5425.038
000253	3525.005
000253	3505.007
000253	4029.047
000253	7054.000
000253	7384.000
000253	7004.011
000253	7354.000
000253	7004.014
000253	7004.001
000253	7024.000
000253	7004.010
000253	7254.000
000253	7004.007
000253	7004.006
000253	7004.013
000253	7004.005
000253	7164.000
000253	7004.004
000253	7004.003
000253	7004.002
000253	7124.000
000253	7114.000
000253	7004.000
000253	7064.000
000253	7004.012
000253	7394.000
000253	7004.015
000253	7294.000
000253	7354.001
000253	3605.001
000253	1555.015
000253	1555.016
000253	1564.200
000253	3515.010
000253	1125.017
000253	4005.186
000253	1234.000
000253	1314.000
000253	7444.000
000253	5425.066
000253	7374.001
000253	7454.000
000253	7034.000
000253	3027.036
000253	5174.002
000253	5005.135
000253	3025.025
000253	7005.044
000253	7464.000
000253	5005.148
000253	7374.000
000253	3025.023
000253	3025.026
000253	3025.021
000253	3029.044
000253	3025.030
000253	3027.032
000253	3027.031
000253	3027.033
000253	3027.005
000253	3025.018
000253	5704.000
000253	7005.030
000253	7005.035
000253	7005.032
000253	7005.036
000253	7005.037
000253	7005.034
000253	5515.004
000253	7005.033
000253	5415.035
000253	5415.037
000253	5705.030
000253	5605.032
000253	5605.055
000253	5415.055
000253	5705.016
000253	5415.056
000253	5415.039
000253	7195.003
000253	5605.056
000253	5425.016
000253	5705.042
000253	5415.057
000253	7135.001
000253	7415.000
000253	7415.002
000253	7065.003
000253	7005.029
000253	9605.068
000253	3714.000
000253	5004.012
000253	7165.005
000253	7355.002
000253	5005.114
000253	4005.137
000253	1565.051
000253	5004.009
000253	5009.018
000253	5705.014
000253	7355.001
000253	7355.000
000253	7245.000
000253	7195.001
000253	7135.005
000253	7085.002
000253	7055.000
000253	5705.015
000253	5805.021
000253	5425.017
000253	5415.013
000253	5415.011
000253	5415.007
000253	3505.001
000253	5705.022
000253	5425.034
000253	5605.044
000253	5005.125
000002	24112264
000002	24112265
000002	24112270
000002	24112269
000002	24112268
000002	24112267
000002	24112266
000002	24311078
000002	24311076
000002	24311073
000002	67243016
000002	24311977
000002	24311972
000002	10311001
000002	67243091
000002	68243008
000002	67243092
000002	78756048
000002	64223003
000002	90800398
000002	90800395
000002	90800399
000002	24683079
000002	24313001
000002	86612030
000002	86612032
000002	86612037
000002	86612038
000002	86612039
000002	86612035
000002	86313017
000002	45323008
000002	55133025
000002	55133026
000002	10323001
000002	50181012
000002	50181013
000002	19736033
000002	64023038
000002	64023037
000002	64023036
000002	64023035
000002	64023034
000002	64023032
000002	18736035
000002	18736030
000002	18736032
000002	18736036
000002	18726097
000002	18726094
000002	18726098
000002	69021012
000002	69021010
000002	69021011
000002	90900042
000002	69011002
000002	69011001
000002	69011008
000002	69011007
000002	69011004
000002	64612001
000002	18726101
000002	18726103
000002	18726104
000002	18726107
000002	18726108
000002	18726109
000002	18726106
000002	20726059
000002	20726051
000002	20726040
000002	20726046
000002	20726042
000002	20726045
000002	25612001
000002	65687002
000002	28173019
000002	24333035
000002	24333037
000002	24333038
000002	24333039
000002	24333036
000002	20743018
000002	24112223
000002	24112229
000002	24112222
000002	24112224
000002	24112228
000002	24112225
000002	24112220
000002	24112227
000002	24112226
000002	24112221
000002	50612001
000002	86367024
000002	86367023
000002	86367025
000002	21746051
000002	86612029
000002	86612028
000002	28181014
000002	15021058
000002	15021056
000002	90800217
000002	95687039
000002	90800385
000002	90800383
000002	90800382
000002	65612004
000002	65612003
000002	65612005
000002	20743028
000002	78766016
000002	78766015
000002	78766008
000002	34222028
000002	90800393
000002	90800392
000002	90800376
000002	86613031
000002	86367019
000002	40163034
000002	40163036
000002	40163033
000002	39163006
000002	39163007
000002	39163009
000002	61163030
000002	64900008
000002	64900007
000002	64900005
000002	64900003
000002	64900002
000002	50726066
000002	50726063
000002	50726062
000002	50726061
000002	50726064
000002	50333004
000002	50333002
000002	50333005
000002	47133013
000002	47133014
000002	42163012
000002	42163014
000002	42163017
000002	42163018
000002	54216010
000002	54216012
000002	54216015
000002	55162002
000002	55162001
000002	21736002
000002	21726032
000002	21726037
000002	21726039
000002	21726038
000002	38163009
000002	38163005
000002	31331001
000002	60013034
000002	60013039
000002	60013035
000002	60013038
000002	60013037
000002	82313005
000002	27163045
000002	27163046
000002	27163047
000002	27163043
000002	20736034
000002	20736039
000002	20736033
000002	20736035
000002	20736036
000002	20736038
000002	20736037
000002	20733004
000002	20733002
000002	20733003
000002	20733005
000002	19736025
000002	19736028
000002	19736027
000002	19716122
000002	19716123
000002	19716121
000002	19716128
000002	19716124
000002	19716125
000002	19716126
000002	19716120
000002	19716075
000002	19716070
000002	19716071
000002	19716078
000002	19612002
000002	24122107
000002	24122108
000002	55103002
000002	55103001
000002	64012019
000002	64012016
000002	64012018
000002	65663001
000002	10133004
000002	10133005
000002	10133002
000002	10133009
000002	10133007
000002	10133008
000002	10133001
000002	12022039
000002	64420001
000002	50745023
000002	50745022
000002	50745021
000002	50745020
000002	50123024
000002	24122118
000002	24122114
000002	24122115
000002	24122117
000002	24121103
000002	24121102
000002	86603032
000002	64710012
000002	69021004
000002	69021005
000002	69021006
000002	69021007
000002	19612001
000002	66163007
000002	52163017
000002	29163025
000002	29163024
000002	12011091
000002	12011092
000002	12011098
000002	12011099
000002	12021186
000002	12021180
000002	12021188
000002	12021187
000002	12021181
000002	12021178
000002	12021179
000002	12021171
000002	12021177
000002	34021062
000002	18053012
000002	90800380
000002	69033002
000002	69033001
000002	30716002
000002	30716001
000002	40122019
000002	40122017
000002	61112035
000002	32163027
000002	10161002
000002	10161003
000002	10161001
000002	90800366
000002	50122140
000002	64710005
000002	64710007
000002	64710008
000002	64710009
000002	64710006
000002	64033001
000002	86687046
000002	24323021
000002	24323022
000002	24323024
000002	70622065
000002	90800226
000002	24613001
000002	21736005
000002	19716129
000002	19800004
000002	45612004
000002	86603031
000002	12021162
000002	20726057
000002	67022003
000002	67022001
000002	67022002
000002	64252015
000002	64252014
000002	55281001
000002	34252048
000002	34022009
000002	34022008
000002	34022001
000002	34022006
000002	34022007
000002	34022002
000002	72247001
000002	86687024
000002	86687025
000002	86687029
000002	86687027
000002	86687028
000002	86687026
000002	20726047
000002	72247002
000002	90800377
000002	10181012
000002	40181012
000002	86687049
000002	86603028
000002	86603029
000002	86603025
000002	86603024
000002	86603027
000002	86603021
000002	86603026
000002	86603020
000002	86603023
000002	700.0184
000002	80080017
000002	80080018
000002	80080016
000002	18053010
000002	18053011
000002	69247001
000002	86613027
000002	52181011
000002	52181012
000002	24311083
000002	24311082
000002	24311085
000002	24311086
000002	24311084
000002	24325001
000002	86687035
000002	86687030
000002	86687031
000002	13163027
000002	90800270
000002	90014031
000002	90014033
000002	90014036
000002	90014030
000002	18736017
000002	10181016
000002	90800322
000002	90023030
000002	90023031
000002	90023033
000002	90023032
000002	90023028
000002	90023029
000002	64251029
000002	18716002
000002	78716015
000002	50716053
000002	50716052
000002	50716057
000002	50716059
000002	50716056
000002	50726058
000002	50726053
000002	50726050
000002	50726055
000002	91121002
000002	50121045
000002	86613030
000002	24112187
000002	24112188
000002	24112185
000002	24112184
000002	24112189
000002	24112181
000002	24112182
000002	24112186
000002	24112180
000002	24112183
000002	27333018
000002	27333019
000002	27333014
000002	27333011
000002	65101106
000002	24103023
000002	39333001
000002	39333004
000002	50011037
000002	50011038
000002	50011035
000002	50011039
000002	50011030
000002	15011008
000002	24182097
000002	45112003
000002	90014026
000002	64213004
000002	50716021
000002	50716023
000002	50011029
000002	64023029
000002	50033001
000002	24122099
000002	24122095
000002	64010037
000002	64010038
000002	64010034
000002	64010039
000002	64010032
000002	64010036
000002	64010030
000002	64010033
000002	45162015
000002	45162018
000002	45162017
000002	25910041
000002	25910040
000002	25910037
000002	25910038
000002	25910039
000002	24112218
000002	24112211
000002	24112212
000002	24112210
000002	52163086
000002	50163016
000002	50163013
000002	30021019
000002	30021016
000002	30021018
000002	30021017
000002	65162001
000002	65162009
000002	65162005
000002	34021051
000002	34021057
000002	34021053
000002	34021048
000002	64212003
000002	64212007
000002	64212004
000002	64212005
000002	64212001
000002	34211011
000002	59163017
000002	59163014
000002	90014024
000002	90014022
000002	10169007
000002	10169004
000002	86612009
000002	86612012
000002	12021158
000002	12021150
000002	12011088
000002	12011086
000002	12011082
000002	12011087
000002	12011083
000002	86613025
000002	65333005
000002	90800320
000002	19716118
000002	19716119
000002	19716116
000002	19716115
000002	19716111
000002	19716112
000002	19716117
000002	19716110
000002	19716113
000002	19716089
000002	19716085
000002	19716086
000002	19716088
000002	19716083
000002	19716082
000002	19716087
000002	19716098
000002	19716099
000002	19716095
000002	19716091
000002	19716092
000002	19716090
000002	19716093
000002	19716104
000002	19716105
000002	19716108
000002	19716109
000002	19716107
000002	18726073
000002	18726075
000002	18726078
000002	18726071
000002	18726063
000002	18726069
000002	18726088
000002	18726089
000002	18726080
000002	18726085
000002	18726084
000002	18716003
000002	86612010
000002	10173004
000002	10173007
000002	10173008
000002	65173021
000002	65173022
000002	65173024
000002	65173025
000002	65173023
000002	40333010
000002	40333013
000002	40333012
000002	86622002
000002	86622003
000002	86622005
000002	90800212
000002	24112206
000002	24112207
000002	24112209
000002	24112205
000002	24112208
000002	24112202
000002	24112203
000002	24112200
000002	24112201
000002	24112204
000002	24112179
000002	24112178
000002	24112196
000002	24112197
000002	24112199
000002	24112195
000002	24112198
000002	24112192
000002	24112193
000002	24112190
000002	24112191
000002	24112194
000002	86613017
000002	52162019
000002	52162015
000002	10103003
000002	20743010
000002	27163039
000002	45181008
000002	45181005
000002	24122083
000002	24122084
000002	24122089
000002	24122081
000002	24122082
000002	43613002
000002	16222039
000002	16222030
000002	90800287
000002	55181026
000002	55181027
000002	55181025
000002	55181024
000002	55181028
000002	55181023
000002	24112161
000002	24112162
000002	24112169
000002	24112160
000002	24112156
000002	24112157
000002	24112159
000002	24112158
000002	24112152
000002	24112150
000002	24112151
000002	24112154
000002	64251041
000002	61323006
000002	24129152
000002	24129153
000002	24129155
000002	24129154
000002	10021014
000002	10181007
000002	10181003
000002	10181001
000002	10181004
000002	10181002
000002	82012002
000002	82012001
000002	45622001
000002	59333009
000002	59333006
000002	40333008
000002	10163004
000002	10163001
000002	36222005
000002	36222008
000002	36222007
000002	55161029
000002	55161024
000002	55161026
000002	55161021
000002	55161025
000002	55161020
000002	21736004
000002	18726024
000002	18726022
000002	18726058
000002	18726053
000002	18726054
000002	18726052
000002	90800172
000002	90800175
000002	61233002
000002	70222043
000002	56716001
000002	28716018
000002	28716019
000002	28716017
000002	28716012
000002	28716013
000002	28716011
000002	28716015
000002	90800209
000002	90800208
000002	90800205
000002	90800206
000002	90800201
000002	90800200
000002	90800204
000002	90800211
000002	20736048
000002	20736045
000002	20736041
000002	20736042
000002	20736044
000002	20736040
000002	10233006
000002	10233002
000002	65173018
000002	60012003
000002	60012006
000002	86687018
000002	61112023
000002	61112025
000002	70222038
000002	70222034
000002	24273018
000002	24163117
000002	21726029
000002	21726022
000002	21726023
000002	21726021
000002	19726167
000002	19726164
000002	19726165
000002	19726166
000002	19726163
000002	16222020
000002	86687017
000002	86687011
000002	86687013
000002	24652014
000002	24652013
000002	38333007
000002	38333008
000002	38333009
000002	38333002
000002	65181022
000002	28122039
000002	28122033
000002	24276055
000002	24276054
000002	24276052
000002	20726000
000002	20726001
000002	79612002
000002	70622035
000002	70622034
000002	50726037
000002	50726034
000002	24272010
000002	24272009
000002	24272003
000002	24272002
000002	24272001
000002	70687009
000002	25276127
000002	25276129
000002	25276128
000002	70222026
000002	70222029
000002	70222022
000002	69263040
000002	45173010
000002	86367005
000002	86367002
000002	86367001
000002	10243001
000002	65101014
000002	24121075
000002	24121070
000002	24121074
000002	24121072
000002	90800081
000002	90800085
000002	50607004
000002	50607003
000002	45163017
000002	45163015
000002	45163012
000002	45163010
000002	45163013
000002	65161029
000002	65161023
000002	65161026
000002	78726013
000002	78726018
000002	78726017
000002	78726010
000002	50745019
000002	50745015
000002	50745014
000002	50745016
000002	50716049
000002	50716041
000002	18726043
000002	18726048
000002	18726044
000002	24276060
000002	24276061
000002	80555400
000002	22726007
000002	22726001
000002	22726008
000002	22726006
000002	22726004
000002	22726005
000002	22726002
000002	22726003
000002	22726009
000002	64323004
000002	64323002
000002	70622046
000002	70622048
000002	70622044
000002	70622043
000002	70622045
000002	65231002
000002	24122079
000002	24122078
000002	24122077
000002	24122075
000002	24122074
000002	24122073
000002	24122076
000002	24121069
000002	24121062
000002	82023017
000002	82023015
000002	45103008
000002	82800002
000002	64716002
000002	50726046
000002	50726040
000002	50726045
000002	50726044
000002	50726049
000002	50726042
000002	50726048
000002	19716063
000002	24112127
000002	24112129
000002	24112128
000002	24112126
000002	24112140
000002	24112147
000002	24112145
000002	24112143
000002	24112144
000002	24112141
000002	24112142
000002	24112149
000002	24112130
000002	24112136
000002	24112131
000002	24112139
000002	24112138
000002	24112133
000002	24112137
000002	70687010
000002	70687016
000002	77247021
000002	82011015
000002	82011013
000002	12021090
000002	55161018
000002	55161019
000002	65161021
000002	86687003
000002	90800173
000002	45162012
000002	65101007
000002	18726040
000002	18726038
000002	70222027
000002	30716017
000002	30716016
000002	30716019
000002	30716012
000002	30716011
000002	30716010
000002	30716015
000002	65173017
000002	55173018
000002	55173017
000002	55173019
000002	55173014
000002	55173013
000002	55173012
000002	55173015
000002	28716006
000002	28716001
000002	28716003
000002	28716009
000002	24612001
000002	90800162
000002	78766003
000002	18726034
000002	19730001
000002	19746006
000002	24652019
000002	24652016
000002	24652015
000002	21746024
000002	96687020
000002	96687022
000002	96687021
000002	96687017
000002	96687019
000002	96687018
000002	96687016
000002	96687014
000002	96687012
000002	96687015
000002	96687013
000002	50726030
000002	50726032
000002	50726031
000002	24122072
000002	24121068
000002	50726038
000002	24122071
000002	24121067
000002	24122070
000002	65683002
000002	65101004
000002	50716035
000002	50716033
000002	50716034
000002	80555012
000002	24253010
000002	90800105
000002	90800089
000002	34716002
000002	90800151
000002	50607001
000002	70622028
000002	65181018
000002	65181017
000002	65181013
000002	65101001
000002	50716013
000002	50716011
000002	50723007
000002	50726007
000002	50726003
000002	50726004
000002	50726008
000002	50726001
000002	50726025
000002	50726029
000002	50726028
000002	50726024
000002	50726027
000002	17716006
000002	17716005
000002	17716001
000002	17716003
000002	17716002
000002	17716004
000002	33222001
000002	90736002
000002	78756021
000002	78756022
000002	78756028
000002	78756027
000002	78756029
000002	78756026
000002	19716052
000002	19716056
000002	19716059
000002	19716057
000002	19716041
000002	19716040
000002	19716045
000002	19716043
000002	19716046
000002	19716039
000002	19716034
000002	19716038
000002	42233001
000002	19726017
000002	20726032
000002	20726031
000002	20726034
000002	20726035
000002	20726030
000002	20726038
000002	20726037
000002	20726033
000002	20726039
000002	20726036
000002	20726029
000002	20726028
000002	20726026
000002	20726025
000002	20726027
000002	21746010
000002	25276124
000002	18053002
000002	18053001
000002	18053005
000002	18053009
000002	18053008
000002	18053003
000002	18053007
000002	70622006
000002	70622009
000002	70622004
000002	70622003
000002	18746018
000002	18746017
000002	18746010
000002	21746035
000002	20746105
000002	20746091
000002	20746095
000002	20746094
000002	20746092
000002	20746093
000002	20746097
000002	20746090
000002	20746061
000002	19746036
000002	45216002
000002	45216001
000002	70687015
000002	24276008
000002	50121031
000002	90800124
000002	90800129
000002	50726012
000002	50726011
000002	50726013
000002	50726017
000002	50726015
000002	50736012
000002	50736013
000002	50736014
000002	50736017
000002	50736019
000002	50736018
000002	50736002
000002	50736008
000002	50736006
000002	95687020
000002	95687022
000002	95687012
000002	95687010
000002	95687014
000002	95687011
000002	95687017
000002	95687019
000002	95687018
000002	95687007
000002	95687006
000002	95687009
000002	95687004
000002	95687008
000002	24601002
000002	70612007
000002	79222013
000002	79222012
000002	79222010
000002	70612014
000002	70612011
000002	70612016
000002	70622011
000002	70622016
000002	70622015
000002	70622010
000002	70622012
000002	24122068
000002	22273013
000002	22273012
000002	22273010
000002	24121065
000002	90800095
000002	25743021
000002	65161018
000002	24112013
000002	24112125
000002	45103001
000002	32716004
000002	34216001
000002	64710002
000002	60211001
000002	90014002
000002	90014001
000002	90014004
000002	90014003
000002	90014005
000002	59677002
000002	69687002
000002	65231004
000002	55181016
000002	45181002
000002	65189004
000002	65182002
000002	65181009
000002	65181008
000002	22273006
000002	22716001
000002	19716029
000002	19716011
000002	19716010
000002	25743014
000002	25276006
000002	25276000
000002	25743015
000002	24276014
000002	24276005
000002	24652003
000002	18746006
000002	18746002
000002	24253003
000002	24652007
000002	24652009
000002	24652010
000002	24652011
000002	24652012
000002	24652008
000002	57213010
000002	90800110
000002	90800109
000002	90800108
000002	90800107
000002	50723003
000002	50716019
000002	50716018
000002	70687008
000002	90836001
000002	78756014
000002	18726029
000002	18726026
000002	20736013
000002	20733001
000002	20726006
000002	20726021
000002	20726023
000002	20726020
000002	20726019
000002	20726004
000002	20726016
000002	20726010
000002	20726009
000002	20726022
000002	70011003
000002	70021016
000002	20726017
000002	20726002
000002	20746015
000002	24112006
000002	24112021
000002	24112020
000002	24112034
000002	24112048
000002	24112044
000002	24112046
000002	24112071
000002	24112074
000002	24112072
000002	24112076
000002	24112073
000002	24112075
000002	24112014
000002	24112022
000002	24112023
000002	24112025
000002	24112027
000002	24112028
000002	24112024
000002	24112026
000002	24112042
000002	24112041
000002	24112039
000002	24112051
000002	24112050
000002	24112109
000002	24112108
000002	24211005
000002	24211003
000002	24211002
000002	61243001
000002	59243003
000002	26243001
000002	68243062
000002	64243003
000002	72243008
000002	68243056
000002	68243054
000002	67243031
000002	68243049
000002	25276007
000002	25276005
000002	25276123
000002	25276120
000002	25276121
000002	25276122
000002	25276113
000002	25276119
000002	25276112
000002	25276114
000002	25276118
000002	25276115
000002	25276110
000002	25276117
000002	25276116
000002	25276111
000002	25276103
000002	25276109
000002	25276102
000002	25276104
000002	25276108
000002	25276105
000002	25276100
000002	25276107
000002	25276106
000002	25276101
000002	25276093
000002	25276099
000002	25276092
000002	25276094
000002	25276098
000002	25276090
000002	25276097
000002	25276096
000002	25276091
000002	25276082
000002	25276089
000002	25276081
000002	25276083
000002	25276086
000002	25276084
000002	25276088
000002	25276087
000002	25276080
000002	25276072
000002	25276079
000002	25276071
000002	25276073
000002	25276075
000002	25276074
000002	25276077
000002	25276076
000002	25276070
000002	25276063
000002	25276064
000002	25276065
000002	25276067
000002	25276068
000002	25276069
000002	25276066
000002	25276061
000002	25276060
000002	25276054
000002	25276059
000002	25276053
000002	25276055
000002	25276058
000002	25276050
000002	25276051
000002	25276057
000002	25276056
000002	25276052
000002	25276043
000002	25276044
000002	25276041
000002	25276049
000002	25276045
000002	25276047
000002	25276040
000002	25276034
000002	25276039
000002	25276033
000002	25276035
000002	25276038
000002	25276031
000002	25276037
000002	25276036
000002	25276032
000002	25276024
000002	25276029
000002	25276023
000002	25276025
000002	25276028
000002	25276020
000002	25276021
000002	25276027
000002	25276026
000002	25276022
000002	25276012
000002	25276013
000002	25276011
000002	25276019
000002	25276014
000002	25276016
000002	25276018
000002	25276010
000002	24683051
000002	24683054
000002	24683052
000002	24683056
000002	24683048
000002	24683046
000002	24683047
000002	24683049
000002	24683041
000002	24683042
000002	24683040
000002	24683044
000002	24683045
000002	24683043
000002	24683032
000002	24683033
000002	24683031
000002	24683037
000002	24683034
000002	24683035
000002	24683036
000002	24683030
000002	24122069
000002	24121047
000002	24683022
000002	24683025
000002	24683028
000002	24683023
000002	24683027
000002	24683020
000002	24683018
000002	24683017
000002	24683016
000002	24683015
000002	24683014
000002	24683013
000002	24122021
000002	24683010
000002	24683009
000002	24683008
000002	24683007
000002	24683006
000002	24683004
000002	24683002
000002	67243025
000002	19726160
000002	19726159
000002	19726158
000002	19726156
000002	19726029
000002	19726047
000002	19726028
000002	19726155
000002	19726154
000002	19726153
000002	19726152
000002	19726150
000002	19726148
000002	19726146
000002	65173013
000002	65173005
000002	65173003
000002	65173007
000002	65173008
000002	65173006
000002	19726142
000002	19726144
000002	19726145
000002	19726143
000002	19726140
000002	19726139
000002	19726138
000002	19726032
000002	19726128
000002	19726127
000002	19726126
000002	19726045
000002	19726125
000002	19726124
000002	19726123
000002	19726044
000002	19726122
000002	19726121
000002	19726120
000002	19726043
000002	19726027
000002	19726119
000002	19726118
000002	19726114
000002	19726112
000002	19726030
000002	19726042
000002	19726111
000002	19726041
000002	19726109
000002	19726014
000002	19726108
000002	19726107
000002	19726106
000002	19726016
000002	19726105
000002	19726104
000002	19726103
000002	19726095
000002	19726096
000002	19726099
000002	19726097
000002	19726098
000002	19726094
000002	19726093
000002	19726039
000002	19726092
000002	19726090
000002	19726091
000002	19726089
000002	19726087
000002	19726085
000002	19726086
000002	19726080
000002	19726081
000002	19726082
000002	19726077
000002	19726078
000002	19726079
000002	19726038
000002	19726076
000002	19726011
000002	19726009
000002	19726075
000002	19726074
000002	19726071
000002	19726072
000002	19726022
000002	19726068
000002	19726069
000002	19726067
000002	19726036
000002	19726008
000002	19726066
000002	19726062
000002	19726063
000002	19726065
000002	19726064
000002	19726060
000002	19726061
000002	19726059
000002	19726055
000002	19726056
000002	19726053
000002	19726057
000002	19726058
000002	19726054
000002	19726005
000002	19726052
000002	19726001
000002	19726051
000002	19726049
000002	19726048
000002	19726037
000002	19726031
000002	19726007
000002	19726002
000002	55173011
000002	55173009
000002	55173008
000002	55173007
000002	55173006
000002	55173004
000002	55173001
000002	45173006
000002	65173011
000002	95687026
000002	45162010
000002	70622007
000002	45163008
000002	55161009
000002	55161005
000002	83612001
000002	57213011
000002	55133024
000002	25276085
000002	25276078
000002	25276017
000002	25276008
000002	25276009
000002	24121064
000002	65173015
000002	24112124
000002	24112121
000002	24112122
000002	24112123
000002	24112120
000002	24112105
000002	24112102
000002	24112103
000002	24112104
000002	24112101
000002	90800075
000002	90800066
000002	65253001
000002	65182009
000002	65182008
000002	65182006
000002	65182003
000002	65182005
000002	65182004
000002	65182001
000002	65181011
000002	65181010
000002	65181007
000002	65181006
000002	65181004
000002	65181002
000002	65181001
000002	65181005
000002	65181003
000002	65173001
000002	65161017
000002	65161013
000002	65161007
000002	65161005
000002	65161004
000002	64243001
000002	61181001
000002	61173011
000002	57213001
000002	55181009
000002	55181005
000002	55181003
000002	55181001
000002	55181004
000002	55181002
000002	55161014
000002	55161008
000002	55161004
000002	55161003
000002	54216001
000002	52133010
000002	50716015
000002	50716017
000002	50716010
000002	50716009
000002	50716007
000002	50716005
000002	50716008
000002	50716006
000002	50716001
000002	50716002
000002	47716002
000002	47716001
000002	45221001
000002	45182003
000002	45182001
000002	45181004
000002	45181001
000002	45173008
000002	45173007
000002	45173001
000002	44683001
000002	44681001
000002	34716001
000002	32716001
000002	31133002
000002	30716004
000002	28716008
000002	26233001
000002	25800002
000002	25743009
000002	25743005
000002	25276002
000002	25276004
000002	25276003
000002	24276035
000002	24276015
000002	24276018
000002	24276016
000002	24276011
000002	24276013
000002	24276012
000002	24276010
000002	24276009
000002	24276002
000002	24276004
000002	24276003
000002	24276001
000002	24275003
000002	24226001
000002	24211007
000002	24211001
000002	24143001
000002	24122067
000002	24122066
000002	24122063
000002	24122060
000002	24122061
000002	24122059
000002	24122058
000002	24122057
000002	24122053
000002	24122052
000002	24122042
000002	24122041
000002	24122043
000002	24122044
000002	24122040
000002	24122047
000002	24122046
000002	24122049
000002	24122048
000002	24122045
000002	24122032
000002	24122031
000002	24122033
000002	24122034
000002	24122030
000002	24122037
000002	24122036
000002	24122039
000002	24122038
